no,name,gubun,do,sigungu,address,주요시설 일반야영장,주요시설 자동차야영장,주요시설 글램핑,주요시설 카라반,주요시설 개인 카라반,주요시설 덤프스테이션,사이트 크기1 가로,사이트 크기2 가로,사이트 크기3 가로,사이트 크기1 세로,사이트 크기2 세로,사이트 크기3 세로,사이트 크기1 수량,사이트 크기2 수량,사이트 크기3 수량,인허가일자,화로대,부대시설,주변이용가능시설,소화기 개수,방화수 개수,방화사 개수,화재감지기 개수,테마환경,캠핑장비대여,반려동물출입,longitude,latitude
3066,캠프고일리,민간,경기도,포천시,경기 포천시 신북면 포천로2337번길 38-29,0,4,0,0,0,,0,0,0,0,0,0,0,0,0,2021.7.16,공동취사장,"전기,무선인터넷,온수,트렘폴린,물놀이장,산책로",,0,0,0,0,,,불가능,,
3067,하늘아래 야영장,민간,대구광역시,수성구,대구 수성구 진밭길 420 (범물동),0,0,0,14,0,,0,0,0,0,0,0,0,0,0,2021.7.15,개별,"전기,장작판매,온수,물놀이장,놀이터,운동시설",산책로,14,0,0,14,"여름물놀이,걷기길",,가능,,
3068,명파리해변야영장,지자체,강원도,고성군,강원 고성군 현내면 금강산로 819-3,0,21,0,0,0,0,0,0,0,0,0,0,21,0,0,2021.7.15,개별,"전기,장작판매,온수,운동시설",해수욕,0,0,0,0,"일출명소,여름물놀이",,불가능,,
3069,경주 캠핑573,민간,경상북도,경주시,경북 경주시 현곡면 새안현로 507-19,0,6,6,0,0,,0,0,0,0,0,0,0,0,0,2021.11.11,개별,"전기,무선인터넷,장작판매,온수,운동시설","계곡 물놀이,산책로",12,0,0,6,"일출명소,낚시,여름물놀이",,불가능,,
3070,염전해변캠핑장,지자체,경상북도,울진군,경상북도 울진군 근남면 수산리 76 ,19,8,0,4,0,,0,0,0,0,0,0,8,5,1,2021.7.15,개별,"전기,온수,놀이터","산책로,수상레저,해수욕",20,0,0,4,"일출명소,낚시,여름물놀이",,불가능,,
3071,월성자연캠핑야영장,민간,경상남도,거창군,경남 거창군 북상면 덕유월성로 1170-19,0,15,2,0,0,,11,7,4,6,7,5,8,2,5,2021.7.15,개별,"전기,장작판매,온수,물놀이장,놀이터,운동시설","계곡 물놀이,산책로",12,1,1,0,여름물놀이,,가능(소형견),,
3072,백석탄골부리캠핑장,민간,경상북도,청송군,경북 청송군 안덕면 백석탄로 541-21,0,10,0,0,0,,0,0,0,0,0,0,10,0,0,2021.7.15,개별,"전기,온수,놀이터","계곡 물놀이,산책로",10,0,0,0,"여름물놀이,걷기길",,가능(소형견),,
3073,박달재초록꿈캠핑체험장,민간,충청북도,제천시,충북 제천시 백운면 구학산로 690,11,0,0,0,0,,8,0,0,7,0,0,11,0,0,2021.7.14,개별,"전기,온수,산책로,운동장","계곡 물놀이,산책로",11,0,0,0,걷기길,,불가능,,
3074,읍내리 75-1 캠핑장,민간,경기도,가평군,경기 가평군 가평읍 물안산길 42-143,17,20,0,0,0,,0,0,0,0,0,0,7,2,8,2021.7.13,개별,"전기,무선인터넷,장작판매,물놀이장,운동시설",어린이놀이시설,8,0,8,0,"일몰명소,낚시",,가능(소형견),,
3075,바다야영장,민간,전라북도,부안군,전북 부안군 진서면 곰소항길 22-25,19,0,0,0,0,,0,0,0,0,0,0,11,5,3,2021.7.13,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점","수상레저,해수욕",19,0,0,0,"일몰명소,수상레저,액티비티,여름물놀이","텐트,릴선,화로대,난방기구",불가능,,
3076,성요셉치유마을 야영장,민간,경상북도,문경시,경북 문경시 가은읍 은성로 796-13,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.7.13,개별,,,0,0,0,0,,,불가능,,
3077,변산해수욕장 야영장,지자체,전라북도,부안군,전북 부안군 변산면 변산로 2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021.7.12,개별,,,0,0,0,0,,,불가능,,
3078,천주봉 캠핑장,민간,경상북도,문경시,경북 문경시 동로면 금천로 2117,0,10,0,0,0,,0,0,0,0,0,0,10,0,0,2021.7.12,개별,"전기,장작판매,온수,물놀이장,놀이터,운동시설","계곡 물놀이,산책로",5,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소,걷기길",,가능,,
3079,송전리 해수욕장 야영장,지자체,강원도,양양군,강원특별자치도 양양군 손양면 선사유적로 708-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.6.27,개별,,,0,0,0,0,,,불가능,,
3080,잔교리해수욕장 야영장,지자체,강원도,양양군,강원 양양군 현북면 동해대로 1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.6.30,개별,,,0,0,0,0,,,불가능,,
3081,힐링스토리,,전라남도,완도군,전남 완도군 신지면 신지로 511,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.7.9,개별,,,0,0,0,0,,,불가능,,
3082,FLOW 11 야영장,민간,경상남도,창녕군,경남 창녕군 길곡면 내외동길 11,0,30,0,0,0,,8,0,0,6,0,0,30,0,0,2021.7.9,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설",산책로,15,0,0,0,"여름물놀이,걷기길",,가능(소형견),,
3083,우니메이카 산청점,민간,경상남도,산청군,경남 산청군 시천면 세석길 67,0,6,0,0,0,,0,0,0,0,0,0,3,3,0,2021.7.9,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설","계곡 물놀이,산책로",6,0,0,0,여름물놀이,,가능,,
3084,백담한계캠핑장,민간,강원도,인제군,강원 인제군 북면 고원통로 107,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021.7.8,개별,"전기,무선인터넷,장작판매,운동시설",,0,0,0,0,가을단풍명소,,가능,,
3085,운악산 글램핑,민간,경기도,포천시,경기 포천시 화현면 화동로432번길 92-131,0,0,17,0,0,,0,0,0,0,0,0,0,0,0,2021.7.7,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",계곡 물놀이,0,0,0,0,가을단풍명소,,가능,,
3086,수원 솔내음 캠핑장,민간,경기도,수원시,경기 수원시 권선구 칠보로 2 (금곡동),0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,2021.7.6,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설,마트_편의점",산책로,0,0,0,0,,,가능,,
3087,월악파머스캠핑장,민간,충청북도,제천시,충북 제천시 덕산면 월악산로 450-5,17,0,0,0,0,,0,0,0,0,0,0,5,4,3,2021.7.4,개별,"전기,장작판매,온수,운동시설","계곡 물놀이,산책로",9,0,0,0,여름물놀이,,가능,,
3088,금능해수욕장 야영장,지자체,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 금능길 119-10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.6.27,개별,"놀이터,운동시설","산책로,해수욕",0,0,0,0,"일몰명소,여름물놀이,걷기길",,가능,,
3089,노마드 캠프,민간,경기도,남양주시,경기 남양주시 경춘로611번길 11-44 (일패동),0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.7.2,개별,,,0,0,0,0,,,불가능,,
3090,서리실 힐링 가족캠핑장,민간,충청남도,천안시,충남 천안시 동남구 광덕면 서리실길 147,0,17,0,0,0,,0,0,0,0,0,0,6,6,5,2021.7.2,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로,낚시",0,0,0,0,"여름물놀이,걷기길","텐트,화로대,난방기구,식기,침낭",가능(소형견),,
3091,하늘땅카라반,민간,전라북도,무주군,전북 무주군 설천면 구천동로 966-12,0,0,0,6,0,,0,0,0,0,0,0,0,0,0,2021.7.2,개별,"전기,무선인터넷,온수,물놀이장,놀이터","계곡 물놀이,산책로",6,0,0,6,"여름물놀이,겨울눈꽃명소",,가능,,
3092,장사해수욕장 야영장,지자체,경상북도,영덕군,경북 영덕군 남정면 동해대로 3592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025.6.19,개별,,,0,0,0,0,,,불가능,,
3093,노랑카라반,민간,경상남도,남해군,경남 남해군 이동면 남해대로 1607,0,0,0,12,0,,0,0,0,0,0,0,0,0,0,2021.7.1,개별,"전기,무선인터넷,온수,물놀이장,놀이터,운동시설","산책로,수상레저,낚시,해수욕",13,0,0,13,"일출명소,수상레저,낚시,액티비티,여름물놀이",,가능,,
3095,포천 글램파크 글램핑 카라반,민간,경기도,포천시,경기 포천시 이동면 화동로 1925-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018.11.22,개별,,,0,0,0,0,,,불가능,,
3096,화천드림캠핑장,민간,강원도,화천군,강원 화천군 화천읍 한묵령로 504,13,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.8.6,개별,"전기,무선인터넷,장작판매,온수","계곡 물놀이,산책로,낚시",10,1,8,0,"일몰명소,여름물놀이","텐트,릴선,화로대,침낭",가능,,
3097,담터오지글램핑,민간,강원도,철원군,강원 철원군 동송읍 담터길 350,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.8.23,개별,"전기,무선인터넷,장작판매,온수","계곡 물놀이,산책로",10,3,2,10,"여름물놀이,가을단풍명소,걷기길",,불가능,,
3098,메이플글램핑&카라반,민간,경기도,포천시,경기 포천시 이동면 화동로 2236-25,0,0,7,5,0,,0,0,0,0,0,0,0,0,0,2021.8.13,개별,"전기,무선인터넷,장작판매,온수",어린이놀이시설,0,0,0,0,,,가능(소형견),,
3099,신두57캠핑장,민간,충청남도,태안군,충남 태안군 원북면 신두해변길 201-31,111,0,16,0,0,0,0,0,0,0,0,0,102,0,0,2021.8.19,개별,"전기,무선인터넷,장작판매,온수,마트_편의점","산책로,해수욕",85,0,0,16,일몰명소,,가능,,
3100,민트글램핑,민간,경기도,포천시,경기 포천시 이동면 금강로 5846,0,0,28,0,0,,0,0,0,0,0,0,0,0,0,2021.8.13,개별,"전기,무선인터넷,장작판매,온수","계곡 물놀이,산책로,운동장,수상레저,낚시",100,1,1,30,,,불가능,,
3101,에프앤에프캠핑,민간,충청북도,제천시,충북 제천시 봉양읍 명암로 635,16,0,0,0,0,,0,0,0,0,0,0,16,0,0,2021.8.17,개별,"전기,장작판매,온수,트렘폴린,물놀이장,놀이터,운동장,운동시설","계곡 물놀이,산책로",8,1,1,5,여름물놀이,,가능,,
3102,카이로스오토야영장,민간,충청북도,충주시,충북 충주시 동량면 미라실로 603,0,29,0,0,0,,0,0,0,0,0,0,29,0,0,2021.8.27,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설","계곡 물놀이,산책로",15,0,0,0,"봄꽃여행,가을단풍명소,겨울눈꽃명소",,가능,,
3103,대둔산 캠핑랜드,민간,충청남도,금산군,충남 금산군 진산면 대둔산로 206,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,2015.8.3,개별,"전기,무선인터넷,온수,물놀이장,놀이터,운동시설","계곡 물놀이,산책로,어린이놀이시설",34,0,0,34,"봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길",,가능,,
3104,남해금산오토캠핑장,민간,경상남도,남해군,경남 남해군 상주면 남해대로796번길 54,15,0,0,15,0,,0,0,0,0,0,0,35,0,0,2021.8.10,개별,"전기,무선인터넷,장작판매,놀이터,산책로","계곡 물놀이,산책로,해수욕,청소년체험시설,어린이놀이시설",20,0,0,0,,릴선,불가능,,
3105,알로프랑스,민간,경상북도,김천시,경북 김천시 어모면 은림로 62-11,31,0,0,0,1,,0,0,0,0,0,0,15,17,0,2021.8.2,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,운동장,운동시설,마트_편의점",산책로,20,0,0,0,"여름물놀이,걷기길",,가능,,
3106,야한 캠핑장,민간,경기도,이천시,경기 이천시 마장면 이섭대천로155번길 100,0,8,0,0,0,,0,0,0,0,0,0,8,0,0,2021.8.2,개별,"전기,무선인터넷,장작판매,온수",산책로,0,0,0,0,,,가능,,
3107,소노팜,민간,강원도,홍천군,강원 홍천군 서면 개야로 357-32,0,10,0,0,0,,8,0,0,10,0,0,10,0,0,2021.8.2,개별,"전기,무선인터넷,장작판매,온수,운동시설",어린이놀이시설,0,0,0,0,여름물놀이,,불가능,,
3108,장구도어촌계야영장,지자체,충청남도,태안군,충남 태안군 이원면 꾸지나무길 81-17,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2022.7.28,개별,,,0,0,0,0,,,불가능,,
3109,홍천 반딧불캠핑장,민간,강원도,홍천군,강원 홍천군 화촌면 도심리길 181,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2021.8.3,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,0,0,0,0,여름물놀이,,불가능,,
3110,영흥도어울림캠핑장,민간,인천광역시,옹진군,인천 옹진군 영흥면 영흥서로 452-67,18,0,0,0,0,0,0,0,0,0,0,0,18,0,0,2021.8.3,개별,"전기,장작판매,온수,물놀이장",해수욕,0,0,0,0,여름물놀이,,불가능,,
3111,당사현대차오션캠프,지자체,울산광역시,북구,울산 북구  당사동 378-4,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,2021.8.5,개별,"전기,무선인터넷,온수","산책로,수상레저,낚시,해수욕",20,0,0,0,"일출명소,수상레저,낚시,액티비티,여름물놀이",화로대,불가능,,
3112,파인벨리펜션 글램핑 2호점,민간,경기도,포천시,경기 포천시 화현면 봉화로 382-1,0,0,15,3,0,,0,0,0,0,0,0,0,0,0,2021.8.9,개별,"전기,무선인터넷,장작판매,운동시설",계곡 물놀이,0,0,0,0,가을단풍명소,,가능,,
3113,숲이야기,민간,강원도,춘천시,강원 춘천시 남산면 서백길 691-77,19,0,0,0,0,,0,0,0,0,0,0,19,0,0,2021.8.9,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",,0,0,0,0,가을단풍명소,,가능(소형견),,
3114,큰빛내 야영장,민간,경상북도,울진군,경상북도 울진군 금강송면 소광리 127-3 ,17,0,0,0,0,,3,0,0,3_6,0,0,17,0,0,2021.8.11,개별,"전기,온수,놀이터","계곡 물놀이,산책로",9,0,0,0,"여름물놀이,걷기길",,불가능,,
3115,노마드글램핑,민간,경기도,가평군,경기 가평군 상면 원흥길 46-12,0,0,10,0,0,,0,0,0,0,0,0,0,0,0,2021.8.11,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",,0,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소",,가능,,
3116,하얀보트,,제주특별자치도,서귀포시,제주특별자치도 서귀포시 막숙포로 66-1 (법환동),0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.8.12,개별,,,0,0,0,0,,,불가능,,
3117,은하수 관광농원,민간,경상북도,김천시,경북 김천시 부항면 안간1길 760,0,10,0,0,0,,0,0,0,0,0,0,10,0,0,2021.8.12,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,산책로,운동시설","계곡 물놀이,산책로,낚시,어린이놀이시설",5,1,1,2,여름물놀이,,가능,,
3118,백암온천마을 영농조합법인 야영장,민간,경상북도,울진군,경북 울진군 온정면 온정리 665-2 ,0,0,0,3,0,,0,0,0,0,0,0,0,0,0,2021.8.12,개별,"전기,온수,물놀이장,놀이터,운동장","계곡 물놀이,산책로,수상레저,낚시,해수욕",3,0,0,3,걷기길,,가능,,
3119,가리벨리캠핑장,민간,강원도,인제군,강원 인제군 인제읍 대목리길 137,30,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.8.13,개별,"전기,무선인터넷,장작판매",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,가능,,
3120,에이미캠핑장,민간,강원도,영월군,강원 영월군 김삿갓면 영월동로 1107-1,25,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.8.17,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,운동시설,마트_편의점","수상레저,어린이놀이시설",0,0,0,0,"수상레저,봄꽃여행,가을단풍명소",,가능(소형견),,
3121,캠퍼비치 제1야영장,,강원도,양양군,강원도 양양군 현북면 하광정리 591 ,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.8.19,개별,,,0,0,0,0,,,불가능,,
3122,비토애글램핑2호점(BITOLUV GLAMPING Season2),민간,경상남도,사천시,경남 사천시 서포면 토끼로 217,0,0,14,0,0,,0,0,0,0,0,0,0,0,0,2021.8.20,개별,"전기,무선인터넷,온수,물놀이장,놀이터,운동시설","산책로,수상레저,낚시,해수욕",14,0,0,14,"일출명소,수상레저,낚시,액티비티,여름물놀이",,불가능,,
3123,캠핑679,민간,경기도,가평군,경기 가평군 북면 화악산로 162-21,0,15,0,0,0,,0,0,0,0,0,0,3,4,1,2021.8.20,개별,"전기,장작판매,온수",계곡 물놀이,0,0,0,0,여름물놀이,,가능,,
3124,더모스트 글램핑,민간,경상북도,문경시,경북 문경시 문경읍 문경대로 2259-9,0,0,10,0,0,,0,0,0,0,0,0,0,0,0,2021.8.23,개별,"전기,무선인터넷,온수,물놀이장,놀이터,운동시설","계곡 물놀이,산책로",10,0,0,10,"여름물놀이,걷기길",,가능,,
3125,젠틀펫 파라다이스,지자체,경상북도,문경시,경북 문경시 문경읍 문경대로 2430,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2021.8.23,개별,"전기,무선인터넷,온수,놀이터","계곡 물놀이,산책로",6,0,0,6,걷기길,,가능,,
3126,아이프로방스,민간,충청북도,청주시,충북 청주시 상당구 미원면 남부로 6774,50,0,0,0,0,,0,0,0,0,0,0,50,0,0,2021.8.24,개별,"전기,장작판매,온수,물놀이장,놀이터,운동시설","계곡 물놀이,산책로",30,0,0,0,여름물놀이,,가능,,
3127,사천 케이블카 자연휴양림,지자체,경상남도,사천시,경남 사천시 실안길 242-45 (실안동),0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.8.24,불가,"온수,놀이터",산책로,0,0,0,0,,,불가능,,
3128,진악산오토캠핑장,민간,충청남도,금산군,충남 금산군 남이면 진악로 138-2,15,0,0,0,0,,0,0,0,0,0,0,15,0,0,2021.8.25,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장","계곡 물놀이,산책로",15,0,0,0,여름물놀이,화로대,가능,,
3129,라라캠핑장,민간,경상북도,경주시,경북 경주시 양남면 서왕길 381-14,0,23,0,0,0,,9,10,7,8,8,10,7,2,2,2021.8.25,개별,"전기,장작판매,온수,놀이터,운동시설","계곡 물놀이,산책로,해수욕",20,0,0,0,걷기길,,불가능,,
3130,속리산풍경캠핑장,민간,충청북도,보은군,충북 보은군 속리산면 중판1길 24,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,2021.8.25,개별,"전기,장작판매,온수,물놀이장,놀이터,운동시설","계곡 물놀이,산책로,어린이놀이시설",8,0,0,0,"여름물놀이,걷기길",,가능,,
3131,오색 산새소리캠핑장,민간,강원도,양양군,강원 양양군 서면 설악로 1044,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.8.26,개별,전기,계곡 물놀이,0,0,0,0,"가을단풍명소,겨울눈꽃명소",,가능(소형견),,
3132,파주캠핑장,민간,경기도,파주시,경기 파주시 탄현면 방촌로628번길 25-45,0,25,0,0,0,,0,0,0,0,0,0,0,0,0,2021.8.30,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",,0,0,0,0,,,가능,,
3133,느티담길 캠핑장,민간,대구광역시,군위군,대구 군위군 산성면 부흥로 362-33,7,0,0,0,0,,0,0,0,0,0,0,1,4,2,2021.8.30,개별,"전기,장작판매,온수,놀이터,운동시설","산책로,낚시,어린이놀이시설",7,0,0,0,걷기길,,가능,,
3134,이천 인휴 글램핑,민간,경기도,이천시,경기 이천시 모가면 진상미로1385번길 221-6,0,0,15,0,0,,0,0,0,0,0,0,0,0,0,2021.8.30,개별,"전기,무선인터넷,온수,운동시설",,0,0,0,0,봄꽃여행,,가능,,
3135,속리산 시어동 캠핑장,지자체,경상북도,상주시,경북 상주시 화북면 장암리 982-2,14,0,0,0,0,,0,0,0,0,0,0,14,0,0,2021.8.31,개별,"전기,온수,놀이터","계곡 물놀이,산책로",7,0,0,0,걷기길,,가능,,
3136,바다다 캠핑장,민간,인천광역시,강화군,인천 강화군 화도면 해안남로 2739-36,22,0,0,0,0,,0,0,0,0,0,0,22,0,0,2021.8.31,개별,"전기,무선인터넷,장작판매,온수,운동시설",,0,0,0,0,일몰명소,,불가능,,
3137,대룡산 오토캠핑장,민간,강원도,홍천군,강원 홍천군 북방면 성동로 1612,19,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.9.1,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",계곡 물놀이,2000,1,0,2,,,불가능,,
3138,무수아취,민간,서울특별시,도봉구,서울 도봉구 도봉로169길 249 (도봉동),0,0,12,0,0,,0,0,0,0,0,0,0,0,0,2021.9.14,공동취사장,"전기,무선인터넷,온수,물놀이장,마트_편의점","계곡 물놀이,산책로,운동장",20,1,0,12,,,불가능,,
3139,오늘 여기 카라반,민간,경상북도,포항시,경북 포항시 남구 호미곶면 일출로 492,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.9.10,개별,,,0,0,0,0,,,불가능,,
3140,캠프 올모,민간,경기도,가평군,경기 가평군 설악면 장수로 156-50,0,29,0,0,0,,0,0,0,0,0,0,26,1,2,2021.9.10,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,가능,,
3141,스타밸리캠핑장,민간,충청북도,진천군,충북 진천군 백곡면 배티로 425,0,26,0,0,0,,0,0,0,0,0,0,26,0,0,2021.9.15,공동취사장,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로",20,1,1,1,"봄꽃여행,여름물놀이,가을단풍명소",,가능,,
3142,힐사이드인가평 글램핑&캠핑,민간,경기도,가평군,경기 가평군 북면 화악지암길 360,0,32,0,0,0,,0,0,0,0,0,0,0,0,0,2021.9.17,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설",계곡 물놀이,10,0,30,0,,"릴선,화로대",가능,,
3143,천지 글램핑,민간,전라남도,순천시,전남 순천시 상사면 선동길 112,0,0,20,0,0,,0,0,0,0,0,0,0,0,0,2021.9.15,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동장,운동시설","계곡 물놀이,산책로,강/물놀이",20,0,0,0,"일출명소,봄꽃여행,여름물놀이",화로대,가능,,
3144,비건캠핑,민간,강원도,영월군,강원 영월군 산솔면 송운길 69,16,0,0,0,0,,0,0,0,0,0,0,0,0,0,2017.12.5,개별,"전기,무선인터넷,장작판매,온수","계곡 물놀이,산책로,운동장,강/물놀이,청소년체험시설,농어촌체험시설",5,1,0,0,"여름물놀이,가을단풍명소,걷기길","텐트,화로대",불가능,,
3145,캠퍼비치 제2야영장,,강원도,양양군,강원 양양군 현북면 하조대해안길 119,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.9.30,개별,,,0,0,0,0,,,불가능,,
3146,별밤캠핑장,민간,전라남도,나주시,전남 나주시 다시면 고막원길 20,5,13,4,0,0,,0,0,0,0,0,0,5,9,4,2021.9.30,개별,"전기,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로",22,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소,걷기길","릴선,화로대",가능,,
3147,동산오토캠핑장,민간,대구광역시,군위군,대구 군위군 부계면 원효길 40,0,23,0,0,0,,0,0,0,0,0,0,6,17,0,2021.9.30,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,마트_편의점","계곡 물놀이,산책로",17,0,0,0,여름물놀이,,가능,,
3148,글램핑포엠,민간,경상북도,청도군,경북 청도군 매전면 능소화길 6,0,0,10,0,0,,0,0,0,0,0,0,0,0,0,2021.9.30,개별,"전기,무선인터넷,온수,물놀이장,놀이터,마트_편의점","계곡 물놀이,산책로",15,0,0,15,"여름물놀이,가을단풍명소,걷기길",,가능,,
3149,캠프파크 자동차 야영장,민간,경상남도,창녕군,경남 창녕군 유어면 우포1대로 285-1,0,40,0,0,0,,8,0,0,10,0,0,40,0,0,2021.10.1,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로",20,3,3,10,"여름물놀이,걷기길",,가능(소형견),,
3150,다울관광농원 야영장,,충청남도,서산시,충청남도 서산시 성연면 오사리 658-2,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2021.9.28,개별,,,0,0,0,0,,,불가능,,
3151,라피,,강원도,평창군,강원 평창군 봉평면 흥정계곡4길 71-70,0,12,15,0,0,,0,0,0,0,0,0,0,0,0,2021.9.17,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,불가능,,
3152,아리아리 숲속의 야영장,민간,강원도,영월군,강원 영월군 주천면 솔치로 240-70,20,0,0,0,0,,0,0,0,0,0,0,20,0,0,2021.9.16,개별,"전기,장작판매,온수,운동시설",,0,0,0,0,"봄꽃여행,가을단풍명소",,가능,,
3153,느루 캠핑장,민간,충청남도,부여군,충남 부여군 장암면 장암로 67-28,0,36,0,0,0,,0,0,0,0,0,0,1,23,12,2021.9.15,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로",20,0,0,0,여름물놀이,,가능,,
3154,우니메이카 단양점,민간,충청북도,단양군,충북 단양군 가곡면 새밭로 820,0,5,0,0,0,,0,0,0,0,0,0,3,1,1,2021.9.14,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설","계곡 물놀이,산책로",5,0,0,0,"여름물놀이,가을단풍명소",,가능,,
3155,수리바위 캠핑정원,지자체,충청남도,부여군,충남 부여군 외산면 만수리 산25-3,19,0,0,0,0,,0,0,0,0,0,0,19,0,0,2021.9.14,개별,"전기,무선인터넷,온수,물놀이장,놀이터","계곡 물놀이,산책로,어린이놀이시설",19,0,0,0,"여름물놀이,걷기길",,가능(소형견),,
3156,더오창호,민간,충청북도,청주시,충북 청주시 청원구 오창읍 화복로 780-106,0,0,18,0,0,,0,0,0,0,0,0,0,0,0,2021.9.14,개별,"전기,무선인터넷,온수,물놀이장,놀이터,운동시설",산책로,18,0,0,18,"일몰명소,여름물놀이",,불가능,,
3157,숲속의아침,민간,강원도,영월군,강원 영월군 무릉도원면 무릉법흥로 1115,18,23,0,0,0,,0,0,0,0,0,0,4,5,14,2021.9.3,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,운동시설",계곡 물놀이,18,1,0,2,"여름물놀이,가을단풍명소","텐트,화로대,난방기구",가능,,
3158,둥지캠핑장,민간,충청북도,보은군,충북 보은군 내북면 회인내북로 874,0,20,0,0,0,,10_5,10_3,10_5,8,8_5,8_2,3,2,2,2021.9.23,개별,"전기,장작판매,온수,물놀이장,놀이터,운동시설","계곡 물놀이,산책로",10,0,0,0,여름물놀이,,불가능,,
3159,개랭이 오토 캠핑장,민간,전라남도,순천시,전남 순천시 별량면 흑가길 6-1,7,0,5,0,0,0,0,0,0,0,0,0,7,0,0,2021.9.11,개별,"전기,무선인터넷,온수",,5,0,0,0,가을단풍명소,,가능(소형견),,
3160,또바기 스파글램핑,민간,경기도,가평군,경기 가평군 북면 멱골로 205-10,0,0,8,0,0,,0,0,0,0,0,0,0,0,0,2021.9.10,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",계곡 물놀이,0,0,0,0,가을단풍명소,,가능,,
